tenant_id,model,prompt_class,input_tokens,max_tokens_requested,actual_output_tokens,conversation_depth,has_tool_calls,has_system_message,num_tool_definitions,user_role_hint
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,chat_long,2292,0,693,5,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,tool_calling,797,2048,201,2,true,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,tool_calling,544,0,289,2,true,true,4,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,chat_long,1644,2048,614,4,true,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,tool_calling,945,0,234,1,true,false,2,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_long,1939,0,797,5,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,vision,978,4096,553,7,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,rag,2423,0,423,6,true,false,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,chat_short,123,0,193,3,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,rag,4268,0,606,5,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_short,75,0,147,2,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_long,2489,0,688,5,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,tool_calling,648,0,249,2,true,true,5,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,chat_short,76,0,209,6,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,chat_long,1922,0,784,5,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,chat_long,1566,0,703,3,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,vision,1542,0,586,3,true,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,vision,1128,512,684,4,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,vision,1547,512,377,2,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,code_gen,770,2048,1154,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_long,1484,0,633,2,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,chat_short,135,0,190,2,true,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_short,150,0,196,2,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,rag,3811,0,391,3,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,code_gen,1164,1024,934,1,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,chat_long,1208,1024,711,8,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,tool_calling,860,4096,286,2,true,false,2,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,summarization,2943,2048,419,1,true,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,code_gen,1068,0,1280,7,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,vision,1846,0,509,1,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,5034,0,457,2,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,chat_short,93,0,181,7,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,summarization,5463,0,345,7,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,summarization,2989,0,263,2,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_long,2675,4096,618,7,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,rag,4080,0,291,8,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,3446,0,468,1,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,summarization,5811,0,357,1,true,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,tool_calling,618,0,180,8,true,true,5,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,rag,3486,0,614,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,rag,4099,0,597,3,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,rag,2823,0,516,6,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,tool_calling,500,0,268,5,true,true,1,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,rag,3182,4096,482,5,true,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,code_gen,792,0,1239,4,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,code_gen,719,1024,823,8,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,vision,976,0,501,4,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,vision,1430,0,631,8,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,tool_calling,662,0,248,7,true,true,4,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,summarization,3122,0,354,3,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,summarization,4530,0,348,1,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_long,2570,0,504,7,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,tool_calling,520,0,251,4,true,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_long,2794,0,895,8,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,chat_short,87,0,148,3,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,summarization,2621,2048,318,5,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,code_gen,1188,0,1333,4,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,rag,4649,2048,381,8,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,vision,1115,0,429,4,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_long,2078,0,695,1,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,code_gen,859,0,997,3,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,chat_short,63,512,237,4,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,tool_calling,433,4096,188,7,true,false,2,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_short,89,1024,207,8,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,summarization,3496,0,372,7,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,vision,1558,0,463,6,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,tool_calling,777,1024,206,3,true,true,1,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,code_gen,545,0,798,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,2934,0,371,5,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,3297,1024,387,2,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,vision,1201,0,446,6,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,tool_calling,824,4096,283,2,true,true,1,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,vision,1065,0,639,4,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_long,2017,0,1002,5,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_long,2568,0,729,6,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,tool_calling,613,0,309,2,true,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,code_gen,1206,512,1036,7,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,chat_long,2360,0,716,8,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_short,113,0,167,3,false,false,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,tool_calling,529,2048,259,6,true,true,1,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,tool_calling,693,4096,332,4,true,true,3,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_long,2072,4096,809,1,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,summarization,2849,1024,437,5,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,vision,1789,0,527,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_short,127,512,130,2,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,vision,754,0,712,8,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,tool_calling,941,0,315,3,true,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,code_gen,1075,0,950,7,true,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,vision,827,1024,470,3,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,tool_calling,902,0,292,6,true,true,6,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,rag,3136,0,374,2,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_long,2052,0,991,6,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,tool_calling,918,0,282,8,true,true,6,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,code_gen,1027,0,835,4,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,rag,3340,0,411,5,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,chat_short,126,0,195,3,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,tool_calling,712,0,226,5,true,true,6,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,chat_long,2694,0,489,2,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_short,125,0,147,8,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,code_gen,1250,0,1297,5,true,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_short,129,0,199,3,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,vision,949,0,547,8,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_long,2605,4096,697,4,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,chat_short,70,4096,165,7,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,tool_calling,382,0,202,8,true,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_short,91,0,194,7,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,tool_calling,778,0,246,6,true,true,4,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,rag,4565,4096,551,3,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,summarization,5010,0,219,3,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_short,72,0,202,8,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,code_gen,925,2048,970,3,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_short,93,0,154,4,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,code_gen,1095,2048,1289,2,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,vision,1889,512,506,1,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,vision,908,0,373,2,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_short,103,0,181,1,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,code_gen,548,0,1049,4,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,vision,1682,0,384,7,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,vision,1852,0,605,2,true,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,summarization,5436,0,290,3,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,tool_calling,885,4096,216,5,true,false,2,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,chat_short,150,0,193,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,rag,3756,0,546,7,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_short,98,1024,141,5,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,rag,2280,0,457,4,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,rag,1979,0,387,6,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,summarization,5347,0,434,4,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,rag,3943,0,489,4,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,vision,1265,0,458,2,true,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_long,1938,0,882,7,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,6124,0,533,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,chat_long,2926,0,750,4,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,rag,3604,0,493,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,code_gen,868,1024,1123,7,true,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_long,2177,0,494,7,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,code_gen,860,1024,1302,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,tool_calling,879,0,329,7,true,true,3,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,rag,4470,512,378,3,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,code_gen,579,0,1122,1,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,rag,3774,0,573,1,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,vision,821,0,486,8,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_long,2919,0,974,5,true,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,chat_long,1565,1024,638,3,true,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,chat_short,89,0,216,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,vision,963,1024,419,7,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,summarization,2661,0,364,4,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,rag,2538,0,518,7,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_long,1946,1024,623,7,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,chat_short,156,0,162,1,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,code_gen,784,0,967,4,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,chat_long,2326,0,739,3,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,chat_long,3114,0,745,6,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,summarization,5049,0,373,6,true,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_short,60,0,233,3,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,summarization,4552,512,249,8,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,vision,1184,512,491,2,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_short,61,0,161,2,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_long,3134,0,559,8,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_short,99,4096,150,3,true,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_long,2910,2048,733,4,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,tool_calling,511,0,175,1,true,false,2,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,vision,866,0,678,8,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,chat_long,3036,0,704,6,true,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,tool_calling,614,0,254,4,true,true,2,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,chat_short,69,0,202,6,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,chat_long,2843,0,548,4,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,summarization,4901,0,377,1,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_short,66,512,175,5,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,tool_calling,391,4096,337,4,true,false,6,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,rag,2951,512,548,6,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,summarization,4751,0,446,4,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,code_gen,865,0,1008,3,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_long,2071,2048,595,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,code_gen,894,0,1276,3,true,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,vision,1132,1024,576,8,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,tool_calling,699,0,218,5,true,true,1,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,summarization,4383,1024,339,4,false,false,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,vision,966,0,495,1,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,rag,2671,0,374,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_long,2637,0,521,4,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,chat_short,73,0,198,4,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,tool_calling,946,4096,203,2,true,true,1,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_long,2588,0,575,1,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,code_gen,742,0,1140,5,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,summarization,2725,0,295,7,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,code_gen,851,0,1153,6,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,summarization,4003,512,370,8,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,3028,2048,546,2,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,rag,3551,0,382,8,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,code_gen,499,0,882,5,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,code_gen,890,0,1125,2,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,chat_long,2550,0,449,5,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,vision,1607,512,540,6,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,vision,734,0,467,3,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,tool_calling,500,0,188,8,true,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,vision,1644,0,423,4,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,code_gen,1179,0,868,6,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,vision,1365,0,507,1,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_long,2459,0,516,7,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,summarization,2834,0,246,8,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,chat_short,77,4096,207,7,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,rag,1972,0,488,3,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_long,2272,0,1004,4,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,vision,1289,0,680,5,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,summarization,2429,0,389,4,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,2556,0,442,8,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,summarization,4060,0,318,7,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_short,154,0,176,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,tool_calling,795,4096,219,2,true,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,rag,3030,0,517,4,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,tool_calling,809,0,291,7,true,true,2,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,tool_calling,762,0,157,8,true,true,4,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_long,1480,1024,798,2,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,summarization,5085,0,311,5,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,tool_calling,679,0,336,2,true,true,2,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,chat_short,64,0,181,4,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_long,2043,2048,822,2,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,chat_long,1288,0,626,6,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_long,3077,0,735,3,true,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,summarization,3280,0,345,5,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,chat_long,2735,0,1020,3,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,tool_calling,766,1024,289,6,true,true,6,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,code_gen,865,0,883,7,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,rag,2497,0,440,2,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,rag,2212,0,500,1,false,false,0,continuation
